nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media,prod_real_oficial,prod_efec_oficial
general_trim,GENERAL,,GLOBAL,Liebre (todas),3.954,,14.747.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,29634091218558","0,28343191171885024"
general_trim,GENERAL,,SECOS,Liebre (todas),3.954,56.281,8.067.785,"141,59","1,19","10,49",22,0,"0,00001397537372721078","1,11","0,968087600755458","3,69","32,5","39,46","1,14","10,44","21,78",0,"0,00001397537372721078","1,08","0,958836","2,4","32,23","37,8","0,0557061528","0,05247","0,21871528486934075",0,0,"0,0273675503126","0,009251","1,29","0,27118057076279","1,66","0,0303118","0,26428024194","0,55832",0,"0,00000029856235709097","0,02801714","0,0244310345","0,094643","0,822596480726562","0,0300308941","0,2740025595","0,577529974328073",0,"0,00000031677402","0,028289","0,02515","0,0649963019247","0,8515325338639064","0,049727","0,037247509605122","0,14039983",0,0,"0,024248792069629026","0,004755","0,74362","0,17764734118986047","0,28061916022844","0,26899708040081305","216,97","226,57",,
general_trim,GENERAL,,REFRIGERADO,Liebre (todas),3.953,24.482,2.552.159,"100,49","0,885640476922","6,3","11,05",0,"0,0000317010530788042","0,970222952","2,18","3,01","17,35","24,4","0,8547969201195085","6,27","10,92",0,"0,0000317010530788042","0,95860682927","2,17","2,27","17,19","23,44","0,03084355680204403","0,0316891082465","0,1267",0,0,"0,01162","0,011648083058630316","0,7433810712377","0,15834285207634","0,95583","0,03654340739388064","0,2566615235029972","0,4544249916034745",0,"0,000001210117","0,03999032419","0,088944","0,1234","0,7110865151064704","0,036537049278","0,26529940333965","0,46759",0,"0,0000014729664034059","0,04107515063346306","0,09166064562","0,097832","0,732893735054608","0,04328352178055438","0,036788144","0,13187447909011454",0,0,"0,014771986087130994","0,01048195138004638","0,7628","0,16866262296870446","0,2498615045258","0,23645116897039437","250,57","260,88",,
general_trim,GENERAL,,CONGELADO,Liebre (todas),3.950,18.668,774.914,"40,32","0,94537700745377","2,73","6,05",0,0,"0,8560629262","1,88","2,99","8,78","15,45","0,9033920811899303","2,72","5,99",0,0,"0,8441679355011259","1,87","2,24","8,71","14,57","0,041985","0,009629","0,056520002016549",0,0,"0,0118949906725","0,00816249401246","0,7492406042745","0,066149","0,8774321530395757","0,06175045954","0,1750512232248501","0,3915105041569",0,0,"0,05586082062898","0,1231","0,1926785277541204","0,56656","0,0621560351266","0,18408661289077377","0,411128702077108",0,0,"0,05786432322004102","0,12928843265875087","0,1554758940267497","0,5952153149678807","0,04919","0,01632904006761","0,066293",0,0,"0,01615865400150325","0,0108842","0,84115","0,08262171338094279","0,39322562971670455","0,370627583","159,28","168,65",,
general_trim,GENERAL,,FRESCOS,Liebre (todas),3.953,22.864,1.647.270,"69,61","1,08",0,0,"16,45","1,38","1,02","3,77","3,24","16,45","26,93","1,05",0,0,"16,33","1,37","0,99849","3,74","2,17","16,33","25,67","0,0290649209979",0,0,"0,1165552246053411","0,005788608518710047","0,017199","0,02152002074559","1,07","0,1165552246053411","1,26","0,04040713982379208",0,0,"0,6086111720558536","0,05017466","0,038862","0,140894055863","0,121051018935","0,6086111720558536","0,04108092015994",0,0,"0,6330442327","0,05231299883002619","0,0401242","0,1465","0,086915","0,6330442327","0,03088659818204165",0,0,"0,09652133073883","0,0054219054404363","0,015528802278","0,017332624405294057","0,8343087389550692","0,09652133073883","0,392727250665556","0,3740875182","156,98","164,54",,
general_trim,GENERAL,,FYV,Liebre (todas),3.952,18.075,1.385.553,"73,44","1,34",0,0,"9,11","3,99","1,12","2,87","2,56","9,11","20,99","1,3",0,0,"9,06","3,94","1,1","2,86","1,77","9,06","20,05","0,03754042724",0,0,"0,046586598052897","0,04839971201952","0,014806513097648","0,00812101491207986","0,790519700549359","0,046586598052897","0,94597","0,064827",0,0,"0,4303226642245047","0,1892257324064844","0,0553079979","0,138130066818","0,1222","0,4303226642245047","0,065938",0,0,"0,4472600489514","0,1952871028506329","0,0571497672087518","0,1435089654","0,09085617792220123","0,4472600489514","0,05220464797701289",0,0,"0,05201755217749061","0,06449405438503618","0,0160078764","0,007952","0,80732367","0,05201755217749061","0,2973905622703254","0,28353","211,99","221,49",,
general_trim,GENERAL,,HORNO,Liebre (todas),3.943,11.961,258.024,"20,78","0,59723","1,26","1,71",0,0,"0,919889049652","3,23","0,446277","2,97","8,16","0,520060389148208","1,25","1,68",0,0,"0,84410671267","3,22","0,33334911282904406","2,94","7,85","0,077166","0,006642","0,022812",0,0,"0,07578233698255707","0,014072981021219042","0,1129283028644","0,02945","0,309404028351","0,068045374","0,15469077187","0,20635502738548808",0,0,"0,11700747091818","0,40287863","0,05102272699008628","0,3610457992517502","0,0638461423068443","0,15842546837211013","0,21036919755800607",0,0,"0,1127094176","0,4126","0,042022811978330646","0,36879466593011534","0,22068227946370683","0,01957","0,06627538077008066",0,0,"0,2963","0,052987","0,34416","0,085850062214","0,4164926595643605","0,39880279357734505","168,33","173,16",,
general_trim,GENERAL,,PENDIENTES,Liebre (todas),3.534,7.904,61.212,"7,07","0,6235772505371705","0,9357732831470328","1,06",0,"0,00622","0,55465","1,81","2,43",2,"7,43","0,610633625","0,880792552",1,0,"0,00622","0,550557761106116","1,8","1,47","1,88","6,32","0,012943625259385012","0,054980730747118706","0,058748",0,0,"0,0040968520090549","0,01164","0,9608376280748331","0,11372837403395","1,1","0,09502116905930581","0,11450577042562","0,11544",0,"0,000798706505940682","0,096818","0,248781328037514","0,32863053015653","0,22995058508408045","0,1076667","0,12555325979360804","0,12360041446",0,"0,000835","0,11395","0,28039311798909916","0,248","0,24915367425303436","0,016099182","0,0608027778625035","0,056577170305126025",0,0,"0,00483608243","0,01185","0,8498362904820754","0,1174","1,75","1,41","68,77","79,69",,
general_mes,GENERAL,1/3/2026,GLOBAL,Liebre (todas),1.384,,4.989.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2937723601520994","0,2814909699"
general_mes,GENERAL,1/3/2026,SECOS,Liebre (todas),1.384,19.137,2.756.212,"141,91","1,21","10,54","21,84",0,"0,000000867052023","1,13","0,9713022333012157","3,58","32,38","39,27","1,16","10,48","21,65",0,"0,000000867052023","1,1","0,9614921910475883","2,38","32,13","37,73","0,056959","0,06287643469090631","0,1834",0,0,"0,026997272002730003","0,00981004225","1,2","0,246264011556","1,54","0,0309658206533","0,26703700487666","0,5566455877560438",0,"0,000000020016","0,02876906482","0,02463901035635","0,0919435","0,8236825926327033","0,03059838708752","0,27571973053021237","0,57492",0,"0,000000021","0,02900858523452201","0,025296","0,064459","0,850637585","0,05477767020095956","0,044226","0,130374162057163",0,0,"0,02769","0,0058","0,737134110753325","0,1745997469089794","0,2788","0,2680324225","218,72","227,66",,
general_mes,GENERAL,1/3/2026,REFRIGERADO,Liebre (todas),1.384,8.337,854.768,"98,71","0,90931137","6,19","10,69",0,0,"0,99657","2,14","2,92","16,88","23,84","0,8777570938562","6,15","10,55",0,0,"0,9847357197956207","2,12","2,2","16,7","22,89","0,031554272022367","0,03693816910720544","0,138755540567266",0,0,"0,01183407345","0,011961981775850996","0,71833","0,17569370967447098","0,9493729884732062","0,038566317099658","0,2584842088265","0,4500109081658",0,0,"0,04225231098912","0,089063649","0,1216226057611","0,708495117","0,03861197749246009","0,26683200327448","0,46220734685",0,0,"0,043595","0,09189206214906748","0,09686147899230994","0,7290393501213","0,042234482086844","0,045604287024289","0,1403838451389901",0,0,"0,01206928","0,006777","0,7529312693450501","0,18599","0,25163","0,23540634391061122","251,49","261,86",,
general_mes,GENERAL,1/3/2026,CONGELADO,Liebre (todas),1.382,6.223,251.088,"39,12","0,9539","2,58","5,76",0,0,"0,85159","1,84","2,96","8,34","14,94","0,920253552","2,57","5,72",0,0,"0,843394050999885","1,84","2,22","8,3","14,12","0,033646371057588505","0,007889","0,031438",0,0,"0,008198377552661205","0,00507464","0,7346460238676","0,039326568015452","0,8208919760427301","0,06504058116","0,17075059439","0,38523",0,0,"0,0577208172","0,1248","0,196468098441","0,5559782179130149","0,065687343018999","0,1795426359034555","0,405393637",0,0,"0,05993","0,13098411506051252","0,15846","0,5849362732298019","0,044723985878978065","0,01324","0,045949",0,0,"0,0099518101465","0,00924708475","0,8768903743709641","0,059187","0,3937720665741099","0,37058235387930566","159,14","168,48",,
general_mes,GENERAL,1/3/2026,FRESCOS,Liebre (todas),1.384,7.702,540.945,"67,75","1,08",0,0,"15,96","1,37","1,01","3,82","3,09","15,96","26,34","1,05",0,0,"15,85","1,36","0,9982570450575113","3,79","2,06","15,85","25,11","0,030980601744113306",0,0,"0,112","0,006466","0,0166406559179","0,027317","1,03","0,112","1,22","0,04200251405113",0,0,"0,60384359","0,05075924570460277","0,04028828","0,1462","0,1169","0,60384359","0,0425432046266",0,0,"0,62734","0,05284220725884061","0,04149545729805348","0,15167077474","0,08410661720173505","0,62734","0,03626344183285407",0,0,"0,093471570443157","0,004436187627790814","0,014723","0,0210857666","0,8300204861806094","0,093471570443157","0,3928248851240672","0,374568340955899","156,38","163,62",,
general_mes,GENERAL,1/3/2026,FYV,Liebre (todas),1.383,6.111,476.996,"74,93","1,37",0,0,"9,08","3,94","1,11","2,86","2,52","9,08","20,88","1,33",0,0,"9,04","3,89","1,1","2,85","1,71","9,04","19,93","0,03280102795376202",0,0,"0,03657227821678201","0,048175","0,0154","0,009785810005853","0,81337","0,03657227821678201","0,9561070830942244","0,06688",0,0,"0,43120997118","0,18791740967063525","0,05571034685","0,13833828164809417","0,11994440247956","0,43120997118","0,06848389217036296",0,0,"0,4487","0,19404483048818041","0,05755301023190541","0,14386945968721002","0,08730041927","0,4487","0,0504800898344",0,0,"0,038359","0,068557","0,016161354783801197","0,01053902748","0,8159034986100115","0,038359","0,29113351080002015","0,276834613019607","216,81","226,68",,
general_mes,GENERAL,1/3/2026,HORNO,Liebre (todas),1.378,4.182,91.877,"21,12","0,619220180832008","1,3","1,74",0,0,"0,939930358482","3,27","0,375661","3,04","8,24","0,5472306626091417","1,3","1,72",0,0,"0,8565275091431105","3,25","0,304138","3,01","7,97","0,07199","0,00509956","0,021626",0,0,"0,0834028493","0,0153053580067731","0,071523","0,02673","0,2689465727302047","0,069466","0,15794061812","0,2079659310033443",0,0,"0,11647509808266508","0,403950110365768","0,0442017693","0,36590654913","0,065484","0,161480076588","0,211588071686",0,0,"0,1115","0,4117539850123055","0,03816859836403654","0,3730681482740914","0,22021522749410985","0,02100017058168","0,05533785520098375",0,0,"0,35884","0,05217391304348","0,2924369791902803","0,076338025783","0,4105906970374523","0,39585","169,3","173,28",,
general_mes,GENERAL,1/3/2026,PENDIENTES,Liebre (todas),1.223,2.562,17.949,"6,61","0,61450580234656","0,8626068543070003","0,94143",0,"0,00679","0,55121","1,68","2,44","1,8","7,09","0,59648","0,80619285","0,9053057943484026",0,"0,00679","0,55121","1,66","1,47","1,71",6,"0,01802714","0,0564140015445","0,036129",0,0,0,"0,017005055873535017","0,9627698852840397","0,09254277573362407","1,09","0,0999136","0,11090060127194902","0,105231588074296",0,"0,0008724414049521015","0,1017270642404141","0,2395925561074216","0,34176212912214043","0,2161","0,11368033869640289","0,1223699136028895","0,1129",0,"0,00092181277230519","0,12053238011044708","0,2695","0,26014818607013485","0,2352","0,021578391026319","0,0605779","0,0367597085812",0,0,0,"0,007553","0,8735305028937058","0,097338","1,83","1,45","70,41","82,12",,
general_mes,GENERAL,1/4/2026,GLOBAL,Liebre (todas),1.282,,4.787.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2969","0,28366090620340256"
general_mes,GENERAL,1/4/2026,SECOS,Liebre (todas),1.282,18.256,2.602.432,141,"1,18","10,37","21,99",0,0,"1,1","0,95794","3,76","32,36","39,36","1,13","10,33","21,77",0,0,"1,07","0,949571","2,43","32,1","37,68","0,05136601948210882","0,0444019755","0,2147715839130504",0,0,"0,0241499390904512","0,008367","1,33","0,2592","1,68","0,030062876261962603","0,26192289514011236","0,5590875798990483",0,0,"0,0277803010601182","0,0242515230939","0,096895","0,8210104750391597","0,0299","0,272016584","0,57885",0,0,"0,028171528783808776","0,02500420521275053","0,06605459290597028","0,8508711061163031","0,040990030857880014","0,031968","0,1342590555787404",0,0,"0,021015670487","0,0035472817810968","0,7682195157394033","0,16622750113464","0,28114350068645","0,2692883901023071","216,52","226,31",,
general_mes,GENERAL,1/4/2026,REFRIGERADO,Liebre (todas),1.281,7.957,827.271,"100,25","0,8803225644818508","6,27","11,08",0,0,"0,9655278667358709","2,2","3,02","17,35","24,41","0,8501298014260317","6,25","10,95",0,0,"0,95510414837","2,19","2,29","17,2","23,49","0,030192763055821","0,02497","0,12306474092066524",0,0,"0,0104237","0,0090525802944","0,730618913","0,148031565","0,92832","0,03619","0,255062699","0,4555",0,0,"0,03953597302830385","0,08931081553930108","0,1244","0,7105200203889088","0,036225028879528096","0,26352","0,468509554436",0,0,"0,04062353133945069","0,092087159","0,09903019481","0,7320340857204316","0,04618926028416","0,026093759","0,134106064178",0,0,"0,01725","0,01129","0,7650756032605884","0,160199823","0,2516146540799918","0,2375","250,02","260,1",,
general_mes,GENERAL,1/4/2026,CONGELADO,Liebre (todas),1.280,6.064,249.767,"40,06","0,92877","2,74","6,08",0,0,"0,86983","1,9",3,"8,83","15,53","0,89697","2,74",6,0,0,"0,8577995835203202","1,89","2,24","8,74","14,63","0,0317978370113","0,004639561502769506","0,07722838212200117",0,0,"0,012029993","0,006935","0,760250247713","0,0818679436247707","0,892881","0,06016949","0,1756","0,391800066072647",0,0,"0,0561065492","0,1234","0,19291916305761708","0,5673650158376","0,061169941609452","0,18480426059639","0,4104535541878029",0,0,"0,0582391200203487","0,1298999502834603","0,1554331733025511","0,595258","0,04096717","0,0088011289","0,090712081654",0,0,"0,01523","0,008364","0,8359281204374094","0,0995132105793","0,39737","0,3745019955","158,1","167,38",,
general_mes,GENERAL,1/4/2026,FRESCOS,Liebre (todas),1.281,7.447,542.866,"70,35","1,06",0,0,"16,53","1,42","1,01","3,76","3,32","16,53","27,1","1,03",0,0,"16,4","1,41","0,98845","3,75","2,22","16,4","25,81","0,031989197341603694",0,0,"0,12301696429048022","0,004903916","0,0181653421203656","0,012665106173","1,1","0,12301696429048022","1,29","0,03931",0,0,"0,607315528072641","0,051125","0,03819","0,13974906035983","0,124307319019979","0,607315528072641","0,039977065217",0,0,"0,632594062615","0,05346463082703339","0,039493","0,14578976581675102","0,08868108587273023","0,632594062615","0,031648037681255806",0,0,"0,0950753710083357","0,0058189283074767","0,01473","0,009044673266777086","0,8436863486204887","0,0950753710083357","0,390350190964945","0,3710928326","157,32","165,22",,
general_mes,GENERAL,1/4/2026,FYV,Liebre (todas),1.282,5.923,460.691,"74,23","1,33",0,0,"9,13","3,99","1,11","2,87","2,55","9,13","20,98","1,29",0,0,"9,07","3,93","1,09","2,86","1,83","9,07","20,08","0,0411379",0,0,"0,05632069661","0,05489034685","0,021672130630463304","0,0105144","0,720367639","0,05632069661","0,904903040871346","0,064332",0,0,"0,43030900969976","0,1889788426346039","0,0548868923002784","0,13764","0,12385659586397803","0,43030900969976","0,0651076262178066",0,0,"0,4460404299091487","0,19430837488700373","0,05639710525","0,1425704681074292","0,09557599562909223","0,4460404299091487","0,053152",0,0,"0,06336643037384407","0,0727069350270174","0,02251095443024401","0,005217597007056066","0,7830461464044395","0,06336643037384407","0,29413851758981047","0,2814345818305627","214,04","223,23",,
general_mes,GENERAL,1/4/2026,HORNO,Liebre (todas),1.279,3.899,83.840,"20,71","0,5499357745438106","1,25","1,68",0,0,"0,9077211890489838","3,19","0,453312611032512","2,93","8,03","0,4990684999","1,24","1,66",0,0,"0,8277266184208899","3,18","0,3430815937","2,9","7,75","0,05086727","0,010860016505950825","0,01609499500477804",0,0,"0,07999457062809485","0,009483332464599079","0,110231017288","0,0269550115107289","0,2775312064857","0,065536982016933","0,15569312716682504","0,206192969809762",0,0,"0,11749416384727203","0,40367506437770606","0,05140769278150152","0,3618860969766","0,062364","0,1585","0,2101752517067433",0,0,"0,1124048231","0,41268","0,043923","0,3686","0,19130434782608696","0,023056003342","0,060869565",0,0,"0,3160744314410813","0,06086957","0,3478260869565","0,083926","0,4126502069346045","0,397150851941","170,44","174,51",,
general_mes,GENERAL,1/4/2026,PENDIENTES,Liebre (todas),1.143,2.624,20.407,"7,27","0,6171421281883106","0,993130241371","1,08",0,"0,00264129151680114","0,55869","1,86","2,43","2,07","7,53","0,6039084777071215","0,92869280393297","1,01",0,"0,00264129151680114","0,5498779026101316","1,84","1,47","1,93","6,41","0,0132336504812","0,064437","0,07150940818740249",0,0,"0,008816","0,01309976","0,95447","0,1359","1,13","0,091901156","0,1182","0,11684826587905373",0,"0,0004133014583790848","0,095618","0,2539972426060186","0,3229873090848604","0,235082529","0,102977500077927","0,128541013644","0,1267",0,"0,00045133398430857","0,11082874","0,28624","0,24428704476999802","0,25521586223036424","0,018966874405170912","0,059604543","0,063854558922404",0,0,"0,009115880402428","0,01923076923076922","0,8292273740776905","0,1234591018839","1,71","1,4","70,4","80,78",,
general_mes,GENERAL,1/5/2026,GLOBAL,Liebre (todas),1.288,,4.970.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2985283869620072","0,28529"
general_mes,GENERAL,1/5/2026,SECOS,Liebre (todas),1.288,18.888,2.709.141,"141,82","1,18","10,56","22,19",0,"0,00004197098","1,09","0,9747357462489904","3,75","32,76","39,75","1,13","10,52","21,93",0,"0,00004197098","1,06","0,965203778150458","2,39","32,45","37,99","0,05868035794","0,049303899","0,26060144365",0,0,"0,030968049355906063","0,00953196809853","1,35","0,3099053429100823","1,76","0,02986","0,26366","0,55934",0,"0,00000089504150586405","0,027445","0,024386232497160706","0,09530306040329409","0,8230080338424","0,02955","0,274134","0,5790184088068084",0,"0,00000095","0,027631385024193034","0,0251422013631","0,06452011614944077","0,85315","0,053091835","0,03539360283952607","0,156207350947344",0,0,"0,02393650208922207","0,00487809579","0,72649","0,191600953787","0,282092137","0,2697436855862303","215,53","225,64",,
general_mes,GENERAL,1/5/2026,REFRIGERADO,Liebre (todas),1.288,8.188,870.120,"102,64","0,8654943088460664","6,46","11,4",0,"0,000097293682314063","0,9465819394082905","2,21","3,1","17,86","24,98","0,8347671830036609","6,42","11,28",0,"0,000097293682314063","0,9340140884018939","2,2","2,32","17,71","23,99","0,030727125842404397","0,03273456352982017","0,1172",0,0,"0,012567851006395","0,013892","0,7829932287867007","0,1499540108085342","0,990134401378698","0,034716","0,256293120942695","0,4581413559053427",0,"0,0000037","0,038011624","0,08845039980478205","0,12438342427504005","0,714434476848037","0,03461779266403758","0,26541779836496304","0,47247",0,"0,0000045206802738071","0,03881651022155","0,0909877850221655","0,09768301074806741","0,7378903806639071","0,041522","0,03814697089567","0,12089176",0,0,"0,01514378239602631","0,013521","0,7707738360310323","0,15903872976489902","0,2462216360778669","0,2366","250,12","260,59",,
general_mes,GENERAL,1/5/2026,CONGELADO,Liebre (todas),1.288,6.381,274.059,"41,86","0,9527348245068932","2,87","6,33",0,0,"0,84718","1,91",3,"9,2","15,91","0,89168","2,85","6,27",0,0,"0,8314513197527907","1,9","2,25","9,12","14,99","0,06105585602960986","0,01645","0,062853",0,0,"0,015727","0,0127","0,75395905654211","0,079308081939","0,92275","0,05979","0,1792","0,3979641546088265",0,0,"0,0536208767081643","0,121095165","0,1884","0,5771193367470654","0,05935","0,188249025261","0,41795",0,0,"0,055275478081674","0,1269","0,1523","0,6062022993756063","0,0611695","0,0263352202858","0,06323692",0,0,"0,023034630749","0,01481756673958707","0,81140611123","0,089572","0,388525530347646","0,36683","160,58","170,1",,
general_mes,GENERAL,1/5/2026,FRESCOS,Liebre (todas),1.288,7.715,563.459,"70,88","1,09",0,0,"16,9","1,35","1,03","3,72","3,31","16,9","27,39","1,06",0,0,"16,78","1,34","1,01","3,69","2,23","16,78","26,12","0,02409807305624",0,0,"0,1150679548048928","0,0059404579","0,016836773807376","0,0240974008099532","1,08","0,1150679548048928","1,27","0,0397805121035964",0,0,"0,6150227027307889","0,048601506886811065","0,03799788866073009","0,13635378456986005","0,122243605048214","0,6150227027307889","0,0406075012781",0,0,"0,639619480767614","0,05059897","0,039278","0,1417","0,0881769007573","0,639619480767614","0,024653371925580925",0,0,"0,10105368861501357","0,00603712","0,01713977637890977","0,02165144826076245","0,82946","0,10105368861501357","0,3949864800024369","0,3765","157,27","164,83",,
general_mes,GENERAL,1/5/2026,FYV,Liebre (todas),1.287,6.041,447.866,"71,05","1,32",0,0,"9,13","4,04","1,13","2,89","2,61","9,13","21,12","1,28",0,0,"9,09",4,"1,12","2,88","1,78","9,09","20,15","0,03904989",0,0,"0,047651625233632804","0,042176","0,007332","0,003947986812570151","0,83584","0,047651625233632804","0,976","0,06311274737080147",0,0,"0,42938","0,19087758","0,0552951064597703","0,1383982012353","0,12293359600424095","0,42938","0,06402916071236",0,0,"0,44687557225697094","0,1976","0,05747","0,1440564324","0,089976","0,44687557225697094","0,05307116",0,0,"0,05511908538","0,052237656745306386","0,0094884744046615","0,007937174004002488","0,8221464521805796","0,05511908538","0,30735375066493","0,29280087513","204,76","214,17",,
general_mes,GENERAL,1/5/2026,HORNO,Liebre (todas),1.286,3.880,82.307,"20,5","0,6206909464409152","1,23","1,7",0,0,"0,910515620525685","3,23","0,51495","2,93","8,21","0,5118239890363881","1,22","1,67",0,0,"0,847088270214643","3,22","0,354970485155","2,89","7,82","0,1088669574045274","0,0041012260238","0,030764337307759",0,0,"0,06342735031104196","0,0173171062295","0,15997814984015907","0,03486556333160533","0,38446","0,06901734848012081","0,15021153347590818","0,204790055732",0,0,"0,1170938858","0,400938393","0,057949","0,3550015892081669","0,063565","0,1551","0,2092560157498",0,0,"0,1143","0,41351","0,04426","0,364379433143709","0,24688207423340108","0,015267175572519083","0,08062258862508391",0,0,"0,22409610512388","0,046779780676872","0,3864","0,09588976419760299","0,4266","0,40360579029662","165,18","171,7",,
general_mes,GENERAL,1/5/2026,PENDIENTES,Liebre (todas),1.168,2.718,22.856,"7,35","0,6393732488093151","0,95626","1,17",0,"0,0091208774068952","0,5543070189394","1,91","2,44","2,13","7,67","0,6320363388","0,9120300910593709","1,1",0,"0,0091208774068952","0,5505388068959904","1,9","1,47","2,01","6,58","0,00733690996004566","0,044225674297401596","0,06994300255490328",0,0,"0,00376821204338","0,004580895722349062","0,9650502611140208","0,11416867685230479","1,09","0,0929515695294201","0,11463201575705687","0,12476556069208956",0,"0,0010987","0,09285067112","0,2533","0,320403009736996","0,2394","0,1059587050682203","0,12596270306472052","0,13182336376596104",0,"0,0011192376346032028","0,11012473727334073","0,28610573864","0,2389055146","0,25778606683068195","0,008065403744939506","0,062139","0,069187",0,0,"0,005579820902752801","0,009172","0,8458570728360711","0,1313260841966","1,7","1,36","65,48","76,08",,
tienda_trim,2183,,GLOBAL,Liebre,75,,321.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,30199490120521405","0,27828643353045585"
tienda_trim,2183,,SECOS,Veterana,75,1.214,174.737,"143,8","1,23","11,58","20,93",0,0,"0,61627","0,60740582485","5,82","32,51","40,78","1,19","11,54","20,57",0,0,"0,6107554568389302","0,602008813735308","2,34","32,12","36,86","0,0409524099902534","0,038873","0,3562894093077298",0,0,"0,005514","0,00539701111","3,47","0,39516","3,92","0,03029397507761","0,28297069244","0,51331370432341",0,0,"0,01501525","0,0149506252","0,14345575058513","0,796284","0,03242","0,3122","0,5585380579542",0,0,"0,016408328865108044","0,0163723483608734","0,064092880131891","0,8707028101442","0,009606551909444","0,00828387","0,08324388766306738",0,0,"0,00230642","0,000942","0,8956170254782","0,091527761081532","0,2846003029468","0,2573119065168","211,98","234,61",,
tienda_trim,2183,,REFRIGERADO,Veterana,75,519,55.671,"106,97","0,917259","7,11","12,47",0,0,"0,960147962","2,02","3,37","19,58","26,85","0,8949858739858906","7,08","12,41",0,0,"0,960147962","2,02","2,62","19,49","25,98","0,02227","0,03103953","0,057849",0,0,0,0,"0,7551027932980602","0,08888890696649028","0,86626","0,0339464510039416","0,2643535013798","0,46475145112955013",0,0,"0,035975766852307835","0,07498929591780751","0,126","0,7291049525093198","0,03413677609222","0,2721","0,47817779343032996",0,0,"0,03697391462570072","0,07717961566694208","0,10142","0,750289720896541","0,015453601397","0,0478121709770085","0,07524353851610303",0,0,0,0,"0,8614906891097444","0,1230557094931","0,2516736757458105","0,243683787094285","239,9","248,01",,
tienda_trim,2183,,CONGELADO,Veterana,75,385,16.649,"43,19","0,9074699","2,86","6,9",0,0,"0,8120505634920633","1,78","2,76","9,76","16,02","0,8744507492063494","2,86","6,9",0,0,"0,8120505634920633","1,78","2,19","9,76","15,43","0,033019148",0,0,0,0,0,0,"0,5661032994708994",0,"0,5991224476190476","0,0565013639071361","0,1780197098480957","0,4308506693155068",0,0,"0,05068550406420775","0,1126321610017729","0,17131059186328068","0,6088703791636026","0,056358","0,1854","0,44713184105600184",0,0,"0,05257000034465041","0,1173","0,1412346690939853","0,6325581993042558","0,052632",0,0,0,0,0,0,"0,9473684210526315",0,"0,375614110726978","0,36170889944","163,86","170,57",,
tienda_trim,2183,,FRESCOS,Veterana,75,480,36.858,"76,67","1,22",0,0,"18,36","1,63","0,9226","3,94","4,33","18,36","30,39","1,18",0,0,"18,2","1,61","0,9226","3,91","1,86","18,2","27,69","0,039335",0,0,"0,1552","0,0104199",0,"0,027004611","2,47","0,1552","2,7","0,0405050272200497",0,0,"0,6053789648303944","0,052786633806738","0,0306162","0,13042447819095146","0,14028866845930613","0,6053789648303944","0,04290726308115",0,0,"0,6572595741377061","0,057577","0,033521","0,1417","0,067062768","0,6572595741377061","0,010964630186427016",0,0,"0,0871966764648032","0,003619666502459043",0,"0,007007171338360108","0,8912118555079508","0,0871966764648032","0,39764751156123707","0,3619408961341091","152,31","166,87",,
